true_label,pred_label,text_length,text_processed,component_name,product_name,confidence
normal,minor,139,compiles gcc useragent linux rva galeon identifier linux rva galeon switch gcc cant compile fails make enter directory homeuserskloczekrpmbuildmozillaintluconvnative nsnativeuconvservicecpp nsnativeuconvserviceo dostypelinux dosarchlinux iutil idistincludexpcom idistincludestring idistincludeuconv idistincludeucnative idistinclude ihomeuserskloczekrpmbuildmozilladistincludenspr fpic fnortti fnoexceptions wall wconversion wpointerarith wcastalign woverloadedvirtual wsynth wnoctordtorprivacy wnononvirtualdtor wnolonglong fshortwchar pthread pipe dndebug dtrimmed marchi dmozillaclient include mozillaconfigh wpmddepsnsnativeuconvservicepp nsnativeuconvservicecpp nsnativeuconvservicecpp member function nsresult iconvadaptorconvertinternalvoid print print void print print nsnativeuconvservicecpp error iso forbids cast nonreference type lvalue nsnativeuconvservicecpp error iso forbids cast nonreference type lvalue nsnativeuconvservicecpp warning comparison sign unsigned integer expression nsnativeuconvservicecpp warn comparison sign unsigned integer expression make nsnativeuconvserviceo error make leave directory homeuserskloczekrpmbuildmozillaintluconvnative source code configure disabledebug disablecppexceptions disablecpprtti disableelfdynstrgc disablefreetype disableinstaller disablepedantic disablestatic disablestriplibs disabletests disablexprint disablextermupdates enablecrypto enabledefaulttoolkitgtk enableextensionsdefaultirc enablegnomeui enablegnomevfs enableldap enablemathml enablenativeuconv enablensprautoconf enablepostscript enableshared enablesvg enablesvgrenderercairo enableviewsource enablexft enablexinerama enablexprint withoutsystemnspr withpthreads withsystemjpeg withsystemmng withsystempng withsystemzlib withx,Internationalization,CORE,0.2847493350516473
minor,normal,43,paste bookmark bookmark bar collection bookmark bookmarks menu collection paste bookmark another collection folder etc bookmark bar collection without select item bm bar collection bookmark actually appear bookmarks menu collection workaround select bookmark hit paste manually move paste bookmark actual position desire occupy,Bookmarks,CAMINO_GRAVEYARD,0.2981053281033124
major,critical,30,mozillastorageconnectionclose spin nest event loop create attachment stack trace mozillastorageconnectionclose nsthreadshutdown nsprocessnexteventp mozillastorageconnectionclose spin nest event loop bent say bad notice look crash stack trace know bug directly responsible crash,Storage,TOOLKIT,0.5169834488416791
normal,major,49,cannot reopen useragent macintosh ppc mac macho rva firebird identifier macintosh ppc mac macho rva firebird macosx thunderbird thunderbird menu list change like example filenewnavigator windownavigator tab windownavigatorcomposercomposer launch like menu item reopen windowif want reopen restart thunderbird similary bugorg thunderbird actual menu reopen main reopen main windos menu,Mail Window Front End,THUNDERBIRD,0.27434541346328456
critical,normal,39,observerservice recurse infinitely stupid consumer create attachment protect stupidity bug show example stupid consumer nsimplisupportsnsbroken nsiobserver nsbrokennsbroken nscomptr osdogetservicemozillaorgobserverservice osaddobserverthis stupid prfalse nsbrokennsbroken nscomptr osdogetservicemozillaorgobserverservice osremoveobserverthis stupid nsimethodimp nsbrokenobserve nsisupports subject const char topic const prunichar dataunicode return nsok,XPCOM,CORE,0.35490826438667644
blocker,trivial,23,nscrtatoi remove fix nscrtatoi accord compiler warning point timeless inspection recurses infinitely atoi take char probably remove unless someone want write one prunichar,XPCOM,CORE,0.3464698437015587
blocker,normal,16,blbldlnx linux perf tinderbox tp number break tp value machine display nanms apparently since around saturday,General,RELEASE_ENGINEERING,0.3345157350023031
normal,critical,28,crashreporter fails compile bit cross compile mac seed create attachment mozconfig crash fails compile bit crosscompile mac bit default arch attach mozconfig trunk code mac seed later pdp,Crash Reporting,TOOLKIT,0.4206851797515535
minor,normal,20,checksetuppl pick user language correctly may windowsonly setlocale may return string form germangermany unsuitable language code dede would good instead,Installation & Upgrading,BUGZILLA,0.3195239056788454
critical,major,73,browser hang manager load first url useragent osf alpha rva identifier osf alpha rva browser go compute bound also hang unix manager attemping load dropdown menu qa bookmark type url dropdown menu problem start happen trunk pull browser unuseable trunk work fine start browser select qacvs checkins select bookmark item browserwindow manager compute boundhung actual menu dropdowns stay browser compute bound manager hung select url never start load dropdown menu url load start,DOM: Events,CORE,0.3965881328042461
normal,major,137,unable access canadian secure site dread ie work fine useragent win rv netscape identifier win rv netscape select order main memu go past dislaimer transfer canadian rx drug site usa railroader order prescription drug fail permission access site directly check drug price refill also fail web master bill lee billrailwayrxassistcom worked work fail contact directly wish go railwayrxassistcom select order selectnew patient skip unit location continue scroll disclaimer agree automatically transfer secure site total care pharmacy canada fail guess something pass secure sever problem actual secure server disallow access displayed secure enrollment form allow user order prescription railroad web portal texas frontend link total care pharmacy secure sever canada survey railroad retire one form another netcapes browser fail identically thereby force u dread loathe ie order medication really appreciate fix willing spend time test background load time,English US,TECH_EVANGELISM_GRAVEYARD,0.3326406429088237
normal,major,169,hook need mime parser message display nsmsgheadersink useragent rv identifier thunderbird version alpha problem lightning imip support must move information mime parser nsisimplemimeconverter messagewindow ui display observerservice implement however user multiple imip message calendar information associate incorrect message fail associate could well solve problem way coordinate messagewindow message display content mime code parse install lightning high onto thunderbird email two imip message one calendar event attach textcaelndar mime format second three pane thunderbird select message note lightning imip bar show one vice versa add event calendar note sometimes event added event display actual imip bar display event add calendar event display html mime render message imip bar display correct event add calendar several idea fix dmose mscott talk msgheadersinksecurityinfo attribute attribute would rename changed hasharray mime handler could hook store valid information part code could query much way smime perhaps addition could also extend nsisimplemimeconverter access message url message url nsisimplemimeconverter could work interface messagewindow therefore msgheadersink order access object describe idea also akin way smime please reference httplxrmozillaorgmozillasourcemailnewsmimesrcmimecmscpp,General,THUNDERBIRD,0.3997282918852708
